sample_id,D_hat,coh_star,r_LZ,asv_score,text_length,num_tokens,source,metadata
sharegpt_000368,0.5,0.18333333333333332,0.052083333333333336,0.32152777777777775,810,120,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 810}"
sharegpt_000369,0.5,0.18055555555555555,0.030381944444444444,0.297511574074074,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000370,0.5,0.18859649122807018,0.01918859649122807,0.2930190058479532,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000371,0.5,0.21666666666666667,0.06666666666666667,0.3638888888888889,460,60,sharegpt_synthetic,"{'type': 'severe_loops', 'length': 460}"
sharegpt_000372,0.5,0.1875,0.049479166666666664,0.3223958333333333,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000373,0.5,0.18627450980392157,0.02144607843137255,0.2933415032679738,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000374,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000375,0.5,0.18055555555555555,0.06076388888888889,0.3278935185185185,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000376,0.5,0.22727272727272727,0.07196969696969698,0.378030303030303,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000377,0.5,0.1794871794871795,0.028846153846153848,0.2950854700854701,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000378,0.5,0.20238095238095238,0.049107142857142856,0.33442460317460315,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000379,0.5,0.19047619047619047,0.049107142857142856,0.3245039682539682,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000380,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000381,0.5,0.2111111111111111,0.03125,0.32384259259259257,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000382,0.5,0.19270833333333334,0.022786458333333332,0.30004340277777775,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000383,0.5,0.1875,0.050130208333333336,0.32304687499999996,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000384,0.5,0.16666666666666666,0.02144607843137255,0.27700163398692806,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000385,0.5,0.19444444444444445,0.0954861111111111,0.3741898148148148,546,72,sharegpt_synthetic,"{'type': 'incoherent', 'length': 546}"
sharegpt_000386,0.5,0.19270833333333334,0.025390625,0.30264756944444443,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000387,0.5,0.19230769230769232,0.028044871794871796,0.30496794871794874,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000388,0.5,0.19047619047619047,0.06324404761904762,0.338640873015873,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000389,0.5,0.18181818181818182,0.03314393939393939,0.3013257575757576,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000390,0.5,0.1715686274509804,0.02144607843137255,0.28108660130718954,1547,204,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1547}"
sharegpt_000391,0.5,0.19444444444444445,0.047453703703703706,0.3261574074074074,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000392,0.5,0.20238095238095238,0.049107142857142856,0.33442460317460315,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000393,0.5,0.19117647058823528,0.03431372549019608,0.3102941176470588,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000394,0.5,0.21875,0.04296875,0.3419270833333333,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000395,0.5,0.1893939393939394,0.03314393939393939,0.3076388888888889,891,132,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 891}"
sharegpt_000396,0.5,0.18571428571428572,0.02261904761904762,0.294047619047619,1428,210,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1428}"
sharegpt_000397,0.5,0.2222222222222222,0.057291666666666664,0.3591435185185185,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000398,0.5,0.21666666666666667,0.035416666666666666,0.3326388888888889,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000399,0.5,0.1875,0.033203125,0.30611979166666664,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000400,0.5,0.2037037037037037,0.034722222222222224,0.32114197530864197,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000401,0.5,0.18421052631578946,0.052083333333333336,0.32225877192982455,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000402,0.5,0.20833333333333334,0.07291666666666667,0.3631944444444445,910,120,sharegpt_synthetic,"{'type': 'incoherent', 'length': 910}"
sharegpt_000403,0.5,0.2222222222222222,0.057291666666666664,0.3591435185185185,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000404,0.5,0.20833333333333334,0.059027777777777776,0.3493055555555556,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000405,0.5,0.17222222222222222,0.027083333333333334,0.28726851851851853,1215,180,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1215}"
sharegpt_000406,0.5,0.21296296296296297,0.03819444444444445,0.33233024691358026,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000407,0.5,0.1875,0.04296875,0.31588541666666664,728,96,sharegpt_synthetic,"{'type': 'incoherent', 'length': 728}"
sharegpt_000408,0.5833333333333333,0.20833333333333334,0.04296875,0.35269097222222223,648,96,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 648}"
sharegpt_000409,0.5,0.19444444444444445,0.02025462962962963,0.2989583333333333,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000410,0.5,0.19444444444444445,0.02025462962962963,0.2989583333333333,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000411,0.5,0.19607843137254902,0.05575980392156863,0.33582516339869284,1564,204,sharegpt_synthetic,"{'type': 'severe_loops', 'length': 1564}"
sharegpt_000412,0.5,0.2,0.035416666666666666,0.31875,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000413,0.5,0.23333333333333334,0.1125,0.4236111111111111,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000414,0.5,0.21153846153846154,0.026442307692307692,0.31939102564102567,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000415,0.5,0.21354166666666666,0.029947916666666668,0.3245659722222222,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000416,0.5,0.18888888888888888,0.024305555555555556,0.29837962962962966,1224,180,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1224}"
sharegpt_000417,0.5,0.19270833333333334,0.061197916666666664,0.3384548611111111,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000418,0.5,0.18181818181818182,0.09185606060606061,0.3600378787878788,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000419,0.5,0.17592592592592593,0.04282407407407408,0.3060956790123457,1458,216,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1458}"
sharegpt_000420,0.5,0.17105263157894737,0.01918859649122807,0.2783991228070175,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000421,0.5,0.2,0.035416666666666666,0.31875,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000422,0.5,0.1875,0.04296875,0.31588541666666664,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000423,0.5,0.23809523809523808,0.08779761904761904,0.40287698412698414,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000424,0.5,0.20833333333333334,0.057291666666666664,0.3475694444444445,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000425,0.5,0.18859649122807018,0.01918859649122807,0.2930190058479532,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000426,0.5,0.17982456140350878,0.01918859649122807,0.2857090643274854,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000427,0.5,0.21666666666666667,0.06666666666666667,0.3638888888888889,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000428,0.5,0.26666666666666666,0.11666666666666667,0.45555555555555555,405,60,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 405}"
sharegpt_000429,0.5,0.18421052631578946,0.044407894736842105,0.3145833333333333,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000430,0.5,0.22916666666666666,0.044270833333333336,0.35190972222222217,648,96,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 648}"
sharegpt_000431,0.5,0.19047619047619047,0.047619047619047616,0.323015873015873,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000432,0.5,0.18823529411764706,0.07107843137254902,0.3446078431372549,1734,255,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1734}"
sharegpt_000433,0.5,0.2261904761904762,0.049107142857142856,0.354265873015873,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000434,0.5,0.20238095238095238,0.049107142857142856,0.33442460317460315,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000435,0.5,0.18518518518518517,0.028356481481481483,0.2993441358024691,1458,216,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1458}"
sharegpt_000436,0.5,0.1875,0.022786458333333332,0.29570312499999996,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000437,0.5,0.19487179487179487,0.022435897435897436,0.3014957264957265,1326,195,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1326}"
sharegpt_000438,0.5,0.21666666666666667,0.035416666666666666,0.3326388888888889,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000439,0.5,0.17647058823529413,0.027573529411764705,0.29129901960784316,1377,204,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1377}"
sharegpt_000440,0.5,0.20238095238095238,0.026041666666666668,0.311359126984127,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000441,0.5,0.19166666666666668,0.035416666666666666,0.31180555555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000442,0.5,0.19444444444444445,0.03819444444444445,0.3168981481481481,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000443,0.5,0.2149122807017544,0.03125,0.32701023391812867,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000444,0.5,0.17592592592592593,0.02141203703703704,0.28468364197530865,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000445,0.5,0.21666666666666667,0.06666666666666667,0.3638888888888889,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000446,0.5,0.19791666666666666,0.022786458333333332,0.30438368055555554,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000447,0.5,0.17647058823529413,0.02144607843137255,0.28517156862745097,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000448,0.5,0.17777777777777778,0.019444444444444445,0.28425925925925927,1530,225,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1530}"
sharegpt_000449,0.5,0.18333333333333332,0.035416666666666666,0.3048611111111111,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000450,0.5,0.16666666666666666,0.028044871794871796,0.28360042735042734,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000451,0.5,0.18055555555555555,0.030381944444444444,0.297511574074074,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000452,0.5,0.1893939393939394,0.03314393939393939,0.3076388888888889,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000453,0.5,0.17982456140350878,0.01918859649122807,0.2857090643274854,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000454,0.5,0.18137254901960784,0.02144607843137255,0.2892565359477124,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000455,0.5,0.18333333333333332,0.024305555555555556,0.29375,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000456,0.5,0.17647058823529413,0.02144607843137255,0.28517156862745097,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000457,0.5,0.2638888888888889,0.057291666666666664,0.39386574074074077,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000458,0.5,0.21428571428571427,0.049107142857142856,0.3443452380952381,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000459,0.5,0.1858974358974359,0.029647435897435896,0.30122863247863246,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000460,0.5,0.21666666666666667,0.08888888888888889,0.3861111111111111,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000461,0.5,0.1875,0.04296875,0.31588541666666664,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000462,0.5,0.19047619047619047,0.026785714285714284,0.30218253968253966,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000463,0.5,0.1794871794871795,0.029647435897435896,0.29588675213675214,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000464,0.5,0.1858974358974359,0.05128205128205128,0.3228632478632478,1053,156,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1053}"
sharegpt_000465,0.5,0.19166666666666668,0.035416666666666666,0.31180555555555556,810,120,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 810}"
sharegpt_000466,0.5,0.18181818181818182,0.03314393939393939,0.3013257575757576,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000467,0.5,0.23333333333333334,0.06666666666666667,0.37777777777777777,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000468,0.625,0.2,0.11666666666666667,0.42916666666666664,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000469,0.5,0.2013888888888889,0.04513888888888889,0.32962962962962966,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000470,0.5,0.20833333333333334,0.059027777777777776,0.3493055555555556,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000471,0.5,0.19696969696969696,0.03314393939393939,0.3139520202020202,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000472,0.5,0.21666666666666667,0.14166666666666666,0.4388888888888889,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000473,0.5,0.19607843137254902,0.02144607843137255,0.3015114379084967,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000474,0.5,0.18421052631578946,0.01918859649122807,0.2893640350877193,1539,228,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1539}"
sharegpt_000475,0.5,0.1925925925925926,0.05,0.3271604938271605,918,135,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 918}"
sharegpt_000476,0.5,0.1875,0.04296875,0.31588541666666664,648,96,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 648}"
sharegpt_000477,0.5,0.20238095238095238,0.050595238095238096,0.3359126984126984,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000478,0.5,0.19907407407407407,0.02025462962962963,0.30281635802469137,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000479,0.5,0.1712962962962963,0.03587962962962963,0.29529320987654323,1458,216,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1458}"
sharegpt_000480,0.5,0.18137254901960784,0.02144607843137255,0.2892565359477124,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000481,0.5,0.19444444444444445,0.057291666666666664,0.33599537037037036,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000482,0.5,0.1712962962962963,0.02141203703703704,0.2808256172839506,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000483,0.5,0.18055555555555555,0.02025462962962963,0.28738425925925926,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000484,0.5,0.20833333333333334,0.027529761904761904,0.3178075396825397,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000485,0.5,0.19270833333333334,0.044270833333333336,0.32152777777777775,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000486,0.5,0.19444444444444445,0.057291666666666664,0.33599537037037036,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000487,0.5,0.19642857142857142,0.026785714285714284,0.30714285714285716,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000488,0.5,0.18421052631578946,0.01918859649122807,0.2893640350877193,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000489,0.5,0.17647058823529413,0.022058823529411766,0.2857843137254902,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000490,0.5,0.19444444444444445,0.020833333333333332,0.299537037037037,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000491,0.5,0.2,0.05357142857142857,0.33690476190476193,714,105,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 714}"
sharegpt_000492,0.5,0.25,0.06666666666666667,0.39166666666666666,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000493,0.5,0.19607843137254902,0.02144607843137255,0.3015114379084967,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
sharegpt_000494,0.5,0.19047619047619047,0.049107142857142856,0.3245039682539682,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000495,0.5,0.17592592592592593,0.05439814814814815,0.31766975308641976,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000496,0.5,0.19487179487179487,0.022435897435897436,0.3014957264957265,1326,195,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1326}"
sharegpt_000497,0.5,0.19166666666666668,0.07291666666666667,0.3493055555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000498,0.5,0.19230769230769232,0.05048076923076923,0.32740384615384616,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000499,0.5,0.16296296296296298,0.01990740740740741,0.2723765432098766,1836,270,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1836}"
sharegpt_000500,0.5,0.23333333333333334,0.07708333333333334,0.38819444444444445,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000501,0.5,0.19696969696969696,0.03787878787878788,0.3186868686868687,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000502,0.5,0.19444444444444445,0.03819444444444445,0.3168981481481481,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000503,0.5,0.18452380952380953,0.026041666666666668,0.2964781746031746,1134,168,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1134}"
sharegpt_000504,0.5731203125901445,0.19444444444444445,0.02025462962962963,0.316019739604367,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000505,0.5,0.17543859649122806,0.05098684210526316,0.3138523391812865,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000506,0.5,0.18518518518518517,0.03819444444444445,0.3091820987654321,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000507,0.5,0.18333333333333332,0.024305555555555556,0.29375,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000508,0.5,0.2013888888888889,0.03125,0.31574074074074077,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000509,0.5,0.21428571428571427,0.10267857142857142,0.3979166666666667,644,84,sharegpt_synthetic,"{'type': 'normal', 'length': 644}"
sharegpt_000510,0.5,0.20833333333333334,0.04296875,0.3332465277777778,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000511,0.5,0.19047619047619047,0.049107142857142856,0.3245039682539682,567,84,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 567}"
sharegpt_000512,0.5,0.1736111111111111,0.030381944444444444,0.291724537037037,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000513,0.5,0.175,0.035416666666666666,0.29791666666666666,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000514,0.5,0.171875,0.0234375,0.2833333333333333,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000515,0.5,0.19444444444444445,0.06111111111111111,0.3398148148148148,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000516,0.5,0.18055555555555555,0.02025462962962963,0.28738425925925926,1458,216,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 1458}"
sharegpt_000517,0.5,0.17192982456140352,0.01929824561403509,0.27923976608187134,1938,285,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1938}"
sharegpt_000518,0.5,0.1736111111111111,0.03211805555555555,0.2934606481481481,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000519,0.5,0.19166666666666668,0.035416666666666666,0.31180555555555556,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000520,0.5,0.1858974358974359,0.10336538461538461,0.3749465811965812,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000521,0.5,0.20454545454545456,0.03314393939393939,0.3202651515151515,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000522,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000523,0.5,0.17424242424242425,0.03314393939393939,0.29501262626262625,1012,132,sharegpt_synthetic,"{'type': 'normal', 'length': 1012}"
sharegpt_000524,0.5,0.18421052631578946,0.01918859649122807,0.2893640350877193,1748,228,sharegpt_synthetic,"{'type': 'normal', 'length': 1748}"
sharegpt_000525,0.5,0.19444444444444445,0.024305555555555556,0.30300925925925926,1224,180,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1224}"
sharegpt_000526,0.5,0.2,0.06666666666666667,0.35,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000527,0.5,0.17307692307692307,0.026442307692307692,0.2873397435897436,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000528,0.5,0.17708333333333334,0.04296875,0.3072048611111111,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000529,0.5,0.17261904761904762,0.026041666666666668,0.2865575396825397,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000530,0.5,0.1875,0.04296875,0.31588541666666664,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000531,0.5833333333333333,0.16203703703703703,0.02025462962962963,0.2913966049382716,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000532,0.5,0.18055555555555555,0.05787037037037037,0.32499999999999996,1656,216,sharegpt_synthetic,"{'type': 'normal', 'length': 1656}"
sharegpt_000533,0.5,0.1794871794871795,0.028044871794871796,0.29428418803418804,1196,156,sharegpt_synthetic,"{'type': 'normal', 'length': 1196}"
sharegpt_000534,0.5,0.19166666666666668,0.04375,0.3201388888888889,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000535,0.5,0.17777777777777778,0.03194444444444444,0.2967592592592593,1365,180,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1365}"
sharegpt_000536,0.5,0.23333333333333334,0.06666666666666667,0.37777777777777777,460,60,sharegpt_synthetic,"{'type': 'normal', 'length': 460}"
sharegpt_000537,0.5,0.2013888888888889,0.030381944444444444,0.3148726851851852,1092,144,sharegpt_synthetic,"{'type': 'incoherent', 'length': 1092}"
sharegpt_000538,0.5,0.18452380952380953,0.026041666666666668,0.2964781746031746,1288,168,sharegpt_synthetic,"{'type': 'normal', 'length': 1288}"
sharegpt_000539,0.5,0.18095238095238095,0.023809523809523808,0.29126984126984123,1428,210,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1428}"
sharegpt_000540,0.5,0.18518518518518517,0.03819444444444445,0.3091820987654321,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000541,0.5,0.18333333333333332,0.049479166666666664,0.3189236111111111,1632,240,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1632}"
sharegpt_000542,0.5,0.19444444444444445,0.057291666666666664,0.33599537037037036,486,72,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 486}"
sharegpt_000543,0.5,0.1736111111111111,0.059895833333333336,0.3212384259259259,972,144,sharegpt_synthetic,"{'type': 'minor_repetition', 'length': 972}"
sharegpt_000544,0.5,0.19791666666666666,0.08854166666666667,0.3701388888888889,736,96,sharegpt_synthetic,"{'type': 'normal', 'length': 736}"
sharegpt_000545,0.5,0.18888888888888888,0.024305555555555556,0.29837962962962966,1380,180,sharegpt_synthetic,"{'type': 'normal', 'length': 1380}"
sharegpt_000546,0.5,0.2037037037037037,0.03819444444444445,0.3246141975308642,828,108,sharegpt_synthetic,"{'type': 'normal', 'length': 828}"
sharegpt_000547,0.5,0.18,0.030833333333333334,0.2975,1020,150,sharegpt_synthetic,"{'type': 'semantic_drift', 'length': 1020}"
sharegpt_000548,0.5,0.24166666666666667,0.035416666666666666,0.3534722222222222,920,120,sharegpt_synthetic,"{'type': 'normal', 'length': 920}"
sharegpt_000549,0.5,0.1875,0.030381944444444444,0.30329861111111106,1104,144,sharegpt_synthetic,"{'type': 'normal', 'length': 1104}"
sharegpt_000550,0.5,0.19444444444444445,0.07118055555555555,0.34988425925925926,552,72,sharegpt_synthetic,"{'type': 'normal', 'length': 552}"
sharegpt_000551,0.5,0.16666666666666666,0.022786458333333332,0.27834201388888885,1472,192,sharegpt_synthetic,"{'type': 'normal', 'length': 1472}"
sharegpt_000552,0.5,0.19117647058823528,0.02267156862745098,0.29865196078431366,1564,204,sharegpt_synthetic,"{'type': 'normal', 'length': 1564}"
