sample_id,source,is_hallucination,D_hat,coh_star,r_LZ,asv_score,text_length,num_tokens,llm_model
halueval_qa_607,halueval,False,0.5,0.2692307692307692,0.8461538461538461,0.5461538461538461,97,26,gpt-4-turbo-preview
halueval_qa_615,halueval,True,0.5,0.29411764705882354,0.7205882352941176,0.7343137254901961,133,34,gpt-4-turbo-preview
halueval_qa_623,halueval,False,0.5,0.3,0.875,0.5333333333333332,88,20,gpt-4-turbo-preview
halueval_qa_632,halueval,True,0.5,0.30864197530864196,0.6589506172839507,0.7666666666666666,348,81,gpt-4-turbo-preview
halueval_qa_640,halueval,False,0.5,0.3142857142857143,0.7428571428571429,0.7095238095238094,173,35,gpt-4-turbo-preview
halueval_qa_648,halueval,True,0.5,0.2777777777777778,0.6875,0.7481481481481482,177,36,gpt-4-turbo-preview
halueval_qa_657,halueval,False,0.5,0.32727272727272727,0.6,0.7666666666666666,475,110,gpt-4-turbo-preview
halueval_qa_665,halueval,True,0.5,0.23404255319148937,0.6462765957446809,0.7117021276595745,162,47,gpt-4-turbo-preview
halueval_qa_673,halueval,True,0.5,0.37254901960784315,0.7034313725490197,0.7620915032679738,192,51,gpt-4-turbo-preview
halueval_qa_681,halueval,True,0.5,0.32,0.755,0.6933333333333332,99,25,gpt-4-turbo-preview
halueval_qa_690,halueval,True,0.5,0.32142857142857145,0.6964285714285714,0.7666666666666666,141,28,gpt-4-turbo-preview
halueval_qa_698,halueval,True,0.5,0.375,0.859375,0.5541666666666666,56,16,gpt-4-turbo-preview
halueval_qa_706,halueval,False,0.5,0.32142857142857145,0.7589285714285714,0.6880952380952381,129,28,gpt-4-turbo-preview
halueval_qa_715,halueval,False,0.5,0.375,0.8125,0.6166666666666666,75,16,gpt-4-turbo-preview
halueval_qa_723,halueval,True,0.5,0.2777777777777778,0.7708333333333334,0.6537037037037037,140,36,gpt-4-turbo-preview
halueval_qa_731,halueval,False,0.5,0.29473684210526313,0.6171052631578947,0.762280701754386,485,95,gpt-4-turbo-preview
halueval_qa_740,halueval,False,0.5,0.22580645161290322,0.6854838709677419,0.7048387096774194,155,31,gpt-4-turbo-preview
halueval_qa_748,halueval,True,0.5,0.391304347826087,0.7608695652173914,0.6855072463768115,84,23,gpt-4-turbo-preview
halueval_qa_756,halueval,True,0.5,0.2962962962962963,0.6851851851851852,0.7635802469135802,120,27,gpt-4-turbo-preview
halueval_qa_764,halueval,False,0.5,0.3103448275862069,0.6336206896551724,0.7666666666666666,129,29,gpt-4-turbo-preview
halueval_qa_773,halueval,False,0.5,0.3235294117647059,0.5790441176470589,0.7666666666666666,306,68,gpt-4-turbo-preview
halueval_qa_781,halueval,True,0.5,0.2702702702702703,0.7027027027027027,0.7382882882882882,167,37,gpt-4-turbo-preview
halueval_qa_789,halueval,True,0.5,0.3090909090909091,0.65,0.7666666666666666,255,55,gpt-4-turbo-preview
halueval_qa_798,halueval,True,0.5,0.29545454545454547,0.6789772727272727,0.7628787878787879,189,44,gpt-4-turbo-preview
halueval_qa_806,halueval,False,0.5,0.3333333333333333,0.6916666666666667,0.7666666666666666,166,45,gpt-4-turbo-preview
halueval_qa_814,halueval,True,0.5,0.35294117647058826,0.8897058823529411,0.5137254901960784,87,17,gpt-4-turbo-preview
halueval_qa_823,halueval,True,0.5,0.375,0.84375,0.575,88,16,gpt-4-turbo-preview
halueval_qa_831,halueval,True,0.5,0.32142857142857145,0.6696428571428571,0.7666666666666666,129,28,gpt-4-turbo-preview
halueval_qa_839,halueval,False,0.5,0.2564102564102564,0.6826923076923077,0.7303418803418804,383,78,gpt-4-turbo-preview
halueval_qa_848,halueval,False,0.5,0.3125,0.75,0.7,125,32,gpt-4-turbo-preview
halueval_qa_856,halueval,True,0.5,0.288135593220339,0.6048728813559322,0.7567796610169492,641,118,gpt-4-turbo-preview
halueval_qa_864,halueval,True,0.5,0.2602739726027397,0.6267123287671232,0.7335616438356165,360,73,gpt-4-turbo-preview
halueval_qa_872,halueval,True,0.5,0.3,0.725,0.7333333333333334,197,50,gpt-4-turbo-preview
halueval_qa_881,halueval,False,0.5,0.2903225806451613,0.7056451612903226,0.7510752688172042,118,31,gpt-4-turbo-preview
halueval_qa_889,halueval,False,0.5,0.2916666666666667,0.7005208333333334,0.7590277777777776,222,48,gpt-4-turbo-preview
halueval_qa_897,halueval,False,0.5,0.3106060606060606,0.5435606060606061,0.7666666666666666,657,132,gpt-4-turbo-preview
halueval_qa_906,halueval,True,0.5,0.2692307692307692,0.7788461538461539,0.6358974358974359,97,26,gpt-4-turbo-preview
halueval_qa_914,halueval,True,0.5,0.3188405797101449,0.6322463768115942,0.7666666666666666,350,69,gpt-4-turbo-preview
halueval_qa_922,halueval,True,0.5,0.34782608695652173,0.8478260869565217,0.5695652173913043,72,23,gpt-4-turbo-preview
halueval_qa_931,halueval,False,0.5,0.38613861386138615,0.6064356435643564,0.7666666666666666,483,101,gpt-4-turbo-preview
halueval_qa_939,halueval,True,0.5,0.3,0.81875,0.6083333333333333,62,20,gpt-4-turbo-preview
halueval_qa_947,halueval,True,0.5,0.4634146341463415,0.7012195121951219,0.7650406504065042,187,41,gpt-4-turbo-preview
halueval_qa_955,halueval,False,0.5,0.45161290322580644,0.7620967741935484,0.6838709677419355,127,31,gpt-4-turbo-preview
halueval_qa_964,halueval,True,0.5,0.3176470588235294,0.6147058823529412,0.7666666666666666,402,85,gpt-4-turbo-preview
halueval_qa_972,halueval,False,0.5,0.2962962962962963,0.8148148148148148,0.6104938271604938,93,27,gpt-4-turbo-preview
halueval_qa_980,halueval,False,0.5,0.3382352941176471,0.6231617647058824,0.7666666666666666,321,68,gpt-4-turbo-preview
halueval_qa_989,halueval,True,0.5,0.27586206896551724,0.7844827586206896,0.6339080459770114,141,29,gpt-4-turbo-preview
halueval_qa_997,halueval,False,0.5,0.373134328358209,0.6511194029850746,0.7666666666666666,276,67,gpt-4-turbo-preview
halueval_qa_1005,halueval,False,0.5,0.28888888888888886,0.6777777777777778,0.7574074074074074,187,45,gpt-4-turbo-preview
halueval_qa_1014,halueval,False,0.5,0.2857142857142857,0.6919642857142857,0.7547619047619047,136,28,gpt-4-turbo-preview
halueval_qa_1022,halueval,False,0.5,0.32142857142857145,0.7321428571428571,0.7238095238095239,124,28,gpt-4-turbo-preview
halueval_qa_1030,halueval,False,0.5,0.24242424242424243,0.7272727272727273,0.6823232323232322,126,33,gpt-4-turbo-preview
halueval_qa_1038,halueval,False,0.5,0.2978723404255319,0.6595744680851063,0.7648936170212766,212,47,gpt-4-turbo-preview
halueval_qa_1047,halueval,False,0.5,0.34375,0.796875,0.6375,137,32,gpt-4-turbo-preview
halueval_qa_1055,halueval,True,0.5,0.24444444444444444,0.5527777777777778,0.7203703703703703,195,45,gpt-4-turbo-preview
halueval_qa_1063,halueval,False,0.5,0.26666666666666666,0.75,0.6722222222222222,114,30,gpt-4-turbo-preview
halueval_qa_1072,halueval,False,0.5,0.3492063492063492,0.5952380952380952,0.7666666666666666,289,63,gpt-4-turbo-preview
halueval_qa_1080,halueval,False,0.5,0.3,0.70625,0.7583333333333333,213,60,gpt-4-turbo-preview
halueval_qa_1088,halueval,True,0.5,0.24,0.675,0.7166666666666667,113,25,gpt-4-turbo-preview
halueval_qa_1097,halueval,True,0.5,0.3225806451612903,0.6975806451612904,0.7666666666666666,113,31,gpt-4-turbo-preview
halueval_qa_1105,halueval,True,0.5,0.34782608695652173,0.7282608695652174,0.7289855072463767,87,23,gpt-4-turbo-preview
halueval_qa_1113,halueval,True,0.5,0.4482758620689655,0.7198275862068966,0.7402298850574711,97,29,gpt-4-turbo-preview
halueval_qa_1122,halueval,True,0.5,0.345679012345679,0.6080246913580247,0.7666666666666666,362,81,gpt-4-turbo-preview
halueval_qa_1130,halueval,False,0.5,0.23333333333333334,0.73125,0.6694444444444445,308,60,gpt-4-turbo-preview
halueval_qa_1138,halueval,False,0.5,0.31343283582089554,0.6380597014925373,0.7666666666666666,303,67,gpt-4-turbo-preview
halueval_qa_1146,halueval,True,0.5,0.34615384615384615,0.7403846153846154,0.7128205128205127,126,26,gpt-4-turbo-preview
halueval_qa_1155,halueval,True,0.5,0.3181818181818182,0.6988636363636364,0.7666666666666666,106,22,gpt-4-turbo-preview
halueval_qa_1163,halueval,True,0.5,0.35,0.7625,0.6833333333333333,175,40,gpt-4-turbo-preview
halueval_qa_1171,halueval,False,0.5,0.3582089552238806,0.5643656716417911,0.7666666666666666,680,134,gpt-4-turbo-preview
halueval_qa_1180,halueval,True,0.5,0.43820224719101125,0.5969101123595506,0.7666666666666666,497,89,gpt-4-turbo-preview
halueval_qa_1188,halueval,True,0.5,0.25806451612903225,0.6592741935483871,0.7317204301075269,274,62,gpt-4-turbo-preview
halueval_qa_1196,halueval,True,0.5,0.42105263157894735,0.8552631578947368,0.5596491228070175,94,19,gpt-4-turbo-preview
halueval_qa_1205,halueval,False,0.5,0.3333333333333333,0.71875,0.7416666666666667,134,36,gpt-4-turbo-preview
halueval_qa_1213,halueval,True,0.5,0.32142857142857145,0.71875,0.7416666666666667,260,56,gpt-4-turbo-preview
halueval_qa_1221,halueval,True,0.5,0.75,1.34375,0.27291666666666664,10,4,gpt-4-turbo-preview
halueval_qa_1229,halueval,False,0.5,0.38461538461538464,0.7307692307692307,0.7256410256410257,55,13,gpt-4-turbo-preview
halueval_qa_1238,halueval,False,0.5,0.42592592592592593,0.7314814814814815,0.7246913580246912,183,54,gpt-4-turbo-preview
halueval_qa_1246,halueval,True,0.5,0.34523809523809523,0.6101190476190477,0.7666666666666666,382,84,gpt-4-turbo-preview
halueval_qa_1254,halueval,True,0.5,0.25,0.6857638888888888,0.7250000000000001,323,72,gpt-4-turbo-preview
halueval_qa_1263,halueval,False,0.5,0.3125,0.81640625,0.6114583333333332,133,32,gpt-4-turbo-preview
halueval_qa_1271,halueval,False,0.5,0.23404255319148937,0.7101063829787234,0.6982269503546099,175,47,gpt-4-turbo-preview
halueval_qa_1279,halueval,True,0.5,0.4,0.815,0.6133333333333333,114,25,gpt-4-turbo-preview
halueval_qa_1288,halueval,True,0.5,0.3125,0.77734375,0.6635416666666666,138,32,gpt-4-turbo-preview
halueval_qa_1296,halueval,True,0.5,0.3333333333333333,0.7552083333333334,0.6930555555555554,101,24,gpt-4-turbo-preview
halueval_qa_1304,halueval,True,0.5,0.3125,0.671875,0.7666666666666666,133,32,gpt-4-turbo-preview
halueval_qa_1313,halueval,True,0.5,0.34782608695652173,0.7065217391304348,0.7579710144927536,99,23,gpt-4-turbo-preview
halueval_qa_1321,halueval,True,0.5,0.3181818181818182,0.65625,0.7666666666666666,156,44,gpt-4-turbo-preview
halueval_qa_1329,halueval,True,0.5,0.30434782608695654,0.782608695652174,0.6565217391304347,81,23,gpt-4-turbo-preview
halueval_qa_1337,halueval,False,0.5,0.3103448275862069,0.6206896551724138,0.7666666666666666,228,58,gpt-4-turbo-preview
halueval_qa_1346,halueval,False,0.5,0.2391304347826087,0.5883152173913043,0.7159420289855073,455,92,gpt-4-turbo-preview
halueval_qa_1354,halueval,True,0.5,0.45,0.6875,0.7666666666666666,96,20,gpt-4-turbo-preview
halueval_qa_1362,halueval,True,0.5,0.3333333333333333,0.671875,0.7666666666666666,98,24,gpt-4-turbo-preview
halueval_qa_1371,halueval,False,0.5,0.42105263157894735,0.7763157894736842,0.6649122807017543,85,19,gpt-4-turbo-preview
halueval_qa_1379,halueval,False,0.5,0.3611111111111111,0.7361111111111112,0.7185185185185183,181,36,gpt-4-turbo-preview
halueval_qa_1387,halueval,True,0.5,0.375,0.6953125,0.7666666666666666,127,32,gpt-4-turbo-preview
halueval_qa_1396,halueval,True,0.5,0.2777777777777778,0.8611111111111112,0.5333333333333332,74,18,gpt-4-turbo-preview
halueval_qa_1404,halueval,True,0.5,0.37037037037037035,0.7314814814814815,0.7246913580246912,119,27,gpt-4-turbo-preview
halueval_qa_1412,halueval,False,0.5,0.375,0.9296875,0.4604166666666666,60,16,gpt-4-turbo-preview
halueval_qa_1420,halueval,False,0.5,0.3333333333333333,0.7380952380952381,0.7158730158730158,110,21,gpt-4-turbo-preview
halueval_qa_1429,halueval,False,0.5,0.3333333333333333,0.7291666666666666,0.7277777777777779,66,18,gpt-4-turbo-preview
halueval_qa_1437,halueval,False,0.5,0.2571428571428571,0.7285714285714285,0.6928571428571428,138,35,gpt-4-turbo-preview
halueval_qa_1445,halueval,True,0.5,0.375,0.640625,0.7666666666666666,328,72,gpt-4-turbo-preview
halueval_qa_1454,halueval,True,0.5,0.36666666666666664,0.7083333333333334,0.7555555555555555,270,60,gpt-4-turbo-preview
halueval_qa_1462,halueval,True,0.5,0.4,0.7666666666666667,0.6777777777777776,84,15,gpt-4-turbo-preview
halueval_qa_1470,halueval,False,0.5,0.2558139534883721,0.7267441860465116,0.6941860465116279,180,43,gpt-4-turbo-preview
halueval_qa_1479,halueval,True,0.5,0.3142857142857143,0.8607142857142858,0.5523809523809522,131,35,gpt-4-turbo-preview
halueval_qa_1487,halueval,False,0.5,0.2894736842105263,0.680921052631579,0.7578947368421053,176,38,gpt-4-turbo-preview
halueval_qa_1495,halueval,True,0.5,0.2894736842105263,0.7335526315789473,0.7131578947368421,165,38,gpt-4-turbo-preview
halueval_qa_1504,halueval,True,0.5,0.2545454545454545,0.7636363636363637,0.6439393939393938,228,55,gpt-4-turbo-preview
halueval_qa_1512,halueval,True,0.5,0.2857142857142857,0.675,0.7547619047619047,154,35,gpt-4-turbo-preview
halueval_qa_1520,halueval,True,0.5,0.27586206896551724,0.6982758620689655,0.746551724137931,134,29,gpt-4-turbo-preview
halueval_qa_1528,halueval,False,0.5,0.41304347826086957,0.5842391304347826,0.7666666666666666,202,46,gpt-4-turbo-preview
halueval_qa_1537,halueval,True,0.5,0.3611111111111111,0.7222222222222222,0.7370370370370369,185,36,gpt-4-turbo-preview
halueval_qa_1545,halueval,True,0.516169690402467,0.3780487804878049,0.5142276422764228,0.7704395944272423,1174,246,gpt-4-turbo-preview
halueval_qa_1553,halueval,False,0.5,0.3287671232876712,0.5753424657534246,0.7666666666666666,324,73,gpt-4-turbo-preview
halueval_qa_1562,halueval,True,0.5,0.3157894736842105,0.9342105263157895,0.4543859649122806,79,19,gpt-4-turbo-preview
halueval_qa_1570,halueval,False,0.5,0.2916666666666667,0.71875,0.7347222222222223,93,24,gpt-4-turbo-preview
halueval_qa_1578,halueval,True,0.5,0.4146341463414634,0.7682926829268293,0.6756097560975609,162,41,gpt-4-turbo-preview
halueval_qa_1587,halueval,False,0.5,0.35,0.775,0.6666666666666665,94,20,gpt-4-turbo-preview
halueval_qa_1595,halueval,True,0.5,0.32673267326732675,0.620049504950495,0.7666666666666666,505,101,gpt-4-turbo-preview
halueval_qa_1603,halueval,True,0.5,0.2692307692307692,0.8269230769230769,0.5717948717948718,133,26,gpt-4-turbo-preview
halueval_qa_1611,halueval,True,0.5,0.32,0.735,0.72,82,25,gpt-4-turbo-preview
halueval_qa_1620,halueval,True,0.5,0.3333333333333333,0.8657407407407407,0.545679012345679,115,27,gpt-4-turbo-preview
halueval_qa_1628,halueval,False,0.5113427568916908,0.3347826086956522,0.4923913043478261,0.7693133099413946,1025,230,gpt-4-turbo-preview
halueval_qa_1636,halueval,False,0.5,0.3277310924369748,0.6092436974789915,0.7666666666666666,522,119,gpt-4-turbo-preview
halueval_qa_1645,halueval,False,0.5,0.25,0.61328125,0.7250000000000001,169,32,gpt-4-turbo-preview
halueval_qa_1653,halueval,True,0.5,0.39473684210526316,0.631578947368421,0.7666666666666666,193,38,gpt-4-turbo-preview
halueval_qa_1661,halueval,True,0.5,0.32,0.81,0.6199999999999999,94,25,gpt-4-turbo-preview
halueval_qa_1670,halueval,True,0.5,0.3125,0.796875,0.6375,119,32,gpt-4-turbo-preview
halueval_qa_1678,halueval,False,0.5,0.34615384615384615,0.7836538461538461,0.655128205128205,112,26,gpt-4-turbo-preview
halueval_qa_1686,halueval,False,0.5,0.4,0.9125,0.4833333333333333,37,10,gpt-4-turbo-preview
halueval_qa_1695,halueval,True,0.5,0.29411764705882354,0.7647058823529411,0.6754901960784314,156,34,gpt-4-turbo-preview
halueval_qa_1703,halueval,False,0.5,0.2903225806451613,0.6330645161290323,0.7586021505376345,133,31,gpt-4-turbo-preview
halueval_qa_1711,halueval,True,0.5,0.2916666666666667,0.7447916666666666,0.7,103,24,gpt-4-turbo-preview
halueval_qa_1719,halueval,True,0.5,0.2857142857142857,0.7619047619047619,0.6722222222222222,93,21,gpt-4-turbo-preview
halueval_qa_1728,halueval,True,0.5,0.3333333333333333,0.5934959349593496,0.7666666666666666,635,123,gpt-4-turbo-preview
halueval_qa_1736,halueval,False,0.5,0.21176470588235294,0.6485294117647059,0.6931372549019608,396,85,gpt-4-turbo-preview
halueval_qa_1744,halueval,True,0.5,0.2857142857142857,0.7901785714285714,0.6345238095238095,135,28,gpt-4-turbo-preview
halueval_qa_1753,halueval,True,0.5,0.3103448275862069,0.728448275862069,0.728735632183908,134,29,gpt-4-turbo-preview
halueval_qa_1761,halueval,True,0.5,0.2692307692307692,0.7211538461538461,0.7128205128205128,92,26,gpt-4-turbo-preview
halueval_qa_1769,halueval,False,0.5,0.3522727272727273,0.6349431818181818,0.7666666666666666,422,88,gpt-4-turbo-preview
halueval_qa_1778,halueval,False,0.5,0.35294117647058826,0.6764705882352942,0.7666666666666666,68,17,gpt-4-turbo-preview
halueval_qa_1786,halueval,False,0.5,0.23076923076923078,0.6730769230769231,0.708974358974359,191,39,gpt-4-turbo-preview
halueval_qa_1794,halueval,True,0.5,0.3858695652173913,0.5855978260869565,0.7666666666666666,921,184,gpt-4-turbo-preview
halueval_qa_1802,halueval,True,0.5,0.2826086956521739,0.6820652173913043,0.7521739130434782,182,46,gpt-4-turbo-preview
halueval_qa_1811,halueval,False,0.5,0.39543726235741444,0.6782319391634981,0.7666666666666666,1241,263,gpt-4-turbo-preview
halueval_qa_1819,halueval,True,0.5,0.2631578947368421,0.8026315789473685,0.5991228070175437,147,38,gpt-4-turbo-preview
halueval_qa_1827,halueval,True,0.5,0.2903225806451613,0.7379032258064516,0.7080645161290322,131,31,gpt-4-turbo-preview
halueval_qa_1836,halueval,True,0.5724739266490967,0.3048327137546468,0.5687732342007435,0.7835772495514559,1095,269,gpt-4-turbo-preview
halueval_qa_1844,halueval,False,0.5,0.2916666666666667,0.765625,0.6722222222222222,94,24,gpt-4-turbo-preview
halueval_qa_1852,halueval,False,0.5,0.36363636363636365,0.6704545454545454,0.7666666666666666,78,22,gpt-4-turbo-preview
halueval_qa_1861,halueval,True,0.5,0.36363636363636365,0.5118371212121212,0.7666666666666666,1224,264,gpt-4-turbo-preview
halueval_qa_1869,halueval,False,0.5,0.26666666666666666,0.6833333333333333,0.7388888888888889,137,30,gpt-4-turbo-preview
halueval_qa_1877,halueval,True,0.5,0.4358974358974359,0.7243589743589743,0.7341880341880342,174,39,gpt-4-turbo-preview
halueval_qa_1886,halueval,False,0.5,0.38461538461538464,0.6730769230769231,0.7666666666666666,339,78,gpt-4-turbo-preview
halueval_qa_1894,halueval,True,0.5,0.46153846153846156,0.8461538461538461,0.5717948717948718,66,13,gpt-4-turbo-preview
halueval_qa_1902,halueval,True,0.5,0.2608695652173913,0.6739130434782609,0.7340579710144928,109,23,gpt-4-turbo-preview
halueval_qa_1910,halueval,True,0.5,0.38095238095238093,0.7619047619047619,0.6841269841269841,77,21,gpt-4-turbo-preview
halueval_qa_1919,halueval,False,0.5,0.36666666666666664,0.7416666666666667,0.711111111111111,126,30,gpt-4-turbo-preview
halueval_qa_1927,halueval,True,0.5,0.25806451612903225,0.7258064516129032,0.6973118279569892,146,31,gpt-4-turbo-preview
halueval_qa_1935,halueval,False,0.5,0.3448275862068966,0.6853448275862069,0.7666666666666666,131,29,gpt-4-turbo-preview
halueval_qa_1944,halueval,True,0.5,0.2413793103448276,0.8232758620689655,0.5534482758620689,94,29,gpt-4-turbo-preview
halueval_qa_1952,halueval,True,0.5,0.36538461538461536,0.7067307692307693,0.7576923076923077,243,52,gpt-4-turbo-preview
halueval_qa_1960,halueval,True,0.5,0.2894736842105263,0.75,0.6912280701754385,171,38,gpt-4-turbo-preview
halueval_qa_1969,halueval,False,0.5,0.275,0.665625,0.7458333333333333,165,40,gpt-4-turbo-preview
halueval_qa_1977,halueval,True,0.5,0.375,0.875,0.5333333333333332,84,16,gpt-4-turbo-preview
halueval_qa_1985,halueval,False,0.5,0.4166666666666667,0.875,0.5333333333333332,54,12,gpt-4-turbo-preview
halueval_qa_1993,halueval,False,0.5,0.36363636363636365,0.8011363636363636,0.6318181818181817,92,22,gpt-4-turbo-preview
halueval_qa_2002,halueval,True,0.5,0.3448275862068966,0.6573275862068966,0.7666666666666666,251,58,gpt-4-turbo-preview
halueval_qa_2010,halueval,False,0.5,0.3,0.558125,0.7666666666666666,888,200,gpt-4-turbo-preview
halueval_qa_2018,halueval,False,0.5,0.2727272727272727,0.75,0.6772727272727272,108,22,gpt-4-turbo-preview
halueval_qa_2027,halueval,True,0.5,0.4117647058823529,0.75,0.7,63,17,gpt-4-turbo-preview
halueval_qa_2035,halueval,True,0.5,0.28125,0.81640625,0.5958333333333332,139,32,gpt-4-turbo-preview
halueval_qa_2043,halueval,False,0.5,0.24390243902439024,0.6310975609756098,0.7199186991869919,237,41,gpt-4-turbo-preview
halueval_qa_2052,halueval,True,0.5,0.3780487804878049,0.635670731707317,0.7666666666666666,368,82,gpt-4-turbo-preview
halueval_qa_2060,halueval,True,0.5,0.25925925925925924,0.7546296296296297,0.6598765432098764,103,27,gpt-4-turbo-preview
halueval_qa_2068,halueval,False,0.5,0.3,0.675,0.7666666666666666,152,30,gpt-4-turbo-preview
halueval_qa_2076,halueval,True,0.5,0.2564102564102564,0.6458333333333334,0.7303418803418804,333,78,gpt-4-turbo-preview
halueval_qa_2085,halueval,False,0.5,0.32142857142857145,0.7321428571428571,0.7238095238095239,132,28,gpt-4-turbo-preview
halueval_qa_2093,halueval,True,0.5,0.2608695652173913,0.5217391304347826,0.7340579710144928,242,46,gpt-4-turbo-preview
halueval_qa_2101,halueval,True,0.5,0.35,0.646875,0.7666666666666666,212,40,gpt-4-turbo-preview
halueval_qa_2110,halueval,True,0.5,0.3333333333333333,0.7870370370370371,0.6506172839506171,113,27,gpt-4-turbo-preview
halueval_qa_2118,halueval,True,0.5,0.43478260869565216,0.8043478260869565,0.6275362318840578,104,23,gpt-4-turbo-preview
halueval_qa_2126,halueval,True,0.5,0.29411764705882354,0.5980392156862745,0.7617647058823529,253,51,gpt-4-turbo-preview
halueval_qa_2135,halueval,False,0.5,0.2692307692307692,0.7259615384615384,0.7064102564102565,110,26,gpt-4-turbo-preview
halueval_qa_2143,halueval,True,0.5,0.3333333333333333,0.8472222222222222,0.5703703703703703,71,18,gpt-4-turbo-preview
halueval_qa_2151,halueval,False,0.5,0.32,0.785,0.6533333333333332,116,25,gpt-4-turbo-preview
halueval_qa_2160,halueval,True,0.5,0.41935483870967744,0.7741935483870968,0.667741935483871,130,31,gpt-4-turbo-preview
halueval_qa_2168,halueval,False,0.5,0.34545454545454546,0.6636363636363637,0.7666666666666666,248,55,gpt-4-turbo-preview
halueval_qa_2176,halueval,True,0.5,0.42857142857142855,0.8392857142857143,0.5809523809523809,56,14,gpt-4-turbo-preview
halueval_qa_2184,halueval,True,0.5,0.3018867924528302,0.7287735849056604,0.7283018867924529,222,53,gpt-4-turbo-preview
halueval_qa_2193,halueval,True,0.5,0.2962962962962963,0.5628306878306878,0.7635802469135802,912,189,gpt-4-turbo-preview
halueval_qa_2201,halueval,True,0.5,0.2857142857142857,0.825,0.588095238095238,159,35,gpt-4-turbo-preview
halueval_qa_2209,halueval,True,0.5,0.3888888888888889,0.7708333333333334,0.672222222222222,74,18,gpt-4-turbo-preview
halueval_qa_2218,halueval,True,0.5,0.36363636363636365,0.7670454545454546,0.6772727272727271,119,22,gpt-4-turbo-preview
halueval_qa_2226,halueval,False,0.5,0.25,0.6510416666666666,0.7250000000000001,204,48,gpt-4-turbo-preview
halueval_qa_2234,halueval,True,0.5,0.3333333333333333,0.7083333333333334,0.7555555555555555,153,33,gpt-4-turbo-preview
halueval_qa_2243,halueval,True,0.5,0.35135135135135137,0.7331081081081081,0.7225225225225225,155,37,gpt-4-turbo-preview
halueval_qa_2251,halueval,False,0.5,0.34210526315789475,0.8157894736842105,0.6122807017543859,156,38,gpt-4-turbo-preview
halueval_qa_2259,halueval,False,0.5,0.32558139534883723,0.7209302325581395,0.7387596899224806,197,43,gpt-4-turbo-preview
halueval_qa_2267,halueval,True,0.5,0.45454545454545453,0.8409090909090909,0.5787878787878786,39,11,gpt-4-turbo-preview
halueval_qa_2276,halueval,True,0.5,0.36,0.74,0.7133333333333333,90,25,gpt-4-turbo-preview
halueval_qa_2284,halueval,False,0.5,0.3055555555555556,0.6354166666666666,0.7666666666666666,170,36,gpt-4-turbo-preview
halueval_qa_2292,halueval,False,0.5,0.2708333333333333,0.6380208333333334,0.7423611111111111,218,48,gpt-4-turbo-preview
halueval_qa_2301,halueval,True,0.5,0.37037037037037035,0.6990740740740741,0.7666666666666666,106,27,gpt-4-turbo-preview
halueval_qa_2309,halueval,False,0.5,0.32,0.78,0.6599999999999999,86,25,gpt-4-turbo-preview
halueval_qa_2317,halueval,True,0.5,0.3333333333333333,0.7380952380952381,0.7158730158730158,95,21,gpt-4-turbo-preview
halueval_qa_2326,halueval,True,0.5,0.3157894736842105,0.6578947368421053,0.7666666666666666,207,38,gpt-4-turbo-preview
halueval_qa_2334,halueval,True,0.5,0.38613861386138615,0.599009900990099,0.7666666666666666,448,101,gpt-4-turbo-preview
halueval_qa_2342,halueval,False,0.5,0.3247863247863248,0.5587606837606838,0.7666666666666666,500,117,gpt-4-turbo-preview
halueval_qa_2351,halueval,False,0.5,0.3,0.8875,0.5166666666666666,50,10,gpt-4-turbo-preview
halueval_qa_2359,halueval,True,0.5,0.23809523809523808,0.6577380952380952,0.7150793650793651,236,42,gpt-4-turbo-preview
halueval_qa_2367,halueval,False,0.5,0.34615384615384615,0.625,0.7666666666666666,111,26,gpt-4-turbo-preview
halueval_qa_2375,halueval,False,0.5,0.33783783783783783,0.7195945945945946,0.7405405405405405,329,74,gpt-4-turbo-preview
halueval_qa_2384,halueval,True,0.5,0.43373493975903615,0.641566265060241,0.7666666666666666,404,83,gpt-4-turbo-preview
halueval_qa_2392,halueval,True,0.5,0.3333333333333333,0.8095238095238095,0.6206349206349205,101,21,gpt-4-turbo-preview
halueval_qa_2400,halueval,True,0.5,0.28,0.815,0.5966666666666667,101,25,gpt-4-turbo-preview
halueval_qa_2409,halueval,False,0.5,0.32142857142857145,0.7098214285714286,0.7535714285714286,111,28,gpt-4-turbo-preview
halueval_qa_2417,halueval,True,0.5,0.28,0.775,0.6499999999999999,122,25,gpt-4-turbo-preview
halueval_qa_2425,halueval,False,0.5,0.4444444444444444,0.8333333333333334,0.5888888888888888,54,9,gpt-4-turbo-preview
halueval_qa_2434,halueval,False,0.5,0.3375,0.5953125,0.7666666666666666,343,80,gpt-4-turbo-preview
halueval_qa_2442,halueval,True,0.5,0.28,0.61,0.75,109,25,gpt-4-turbo-preview
halueval_qa_2450,halueval,True,0.5,0.43859649122807015,0.631578947368421,0.7666666666666666,232,57,gpt-4-turbo-preview
halueval_qa_2458,halueval,False,0.5,0.37254901960784315,0.6274509803921569,0.7666666666666666,231,51,gpt-4-turbo-preview
halueval_qa_2467,halueval,True,0.5,0.42857142857142855,1.0535714285714286,0.36666666666666664,27,7,gpt-4-turbo-preview
halueval_qa_2475,halueval,False,0.5,0.30434782608695654,0.6902173913043478,0.7666666666666666,105,23,gpt-4-turbo-preview
