sample_id,source,asv_score,r_lz_normalized,n_tokens
halueval_qa_616,halueval,0.7666666666666666,1.0,66
halueval_qa_617,halueval,0.7388888888888889,1.0,107
halueval_qa_618,halueval,0.6666666666666665,1.0,20
halueval_qa_619,halueval,0.7666666666666666,1.0,46
halueval_qa_620,halueval,0.5409090909090908,1.0,19
halueval_qa_621,halueval,0.73125,1.0,10
halueval_qa_622,halueval,0.5766666666666667,1.0,21
halueval_qa_623,halueval,0.4583333333333332,1.0,13
halueval_qa_624,halueval,0.6481481481481481,1.0,27
halueval_qa_625,halueval,0.688095238095238,1.0,16
halueval_qa_626,halueval,0.7666666666666666,1.0,68
halueval_qa_627,halueval,0.7666666666666666,1.0,23
halueval_qa_628,halueval,0.7547619047619047,1.0,28
halueval_qa_629,halueval,0.7555555555555555,1.0,26
halueval_qa_630,halueval,0.7416666666666667,1.0,28
halueval_qa_631,halueval,0.7119047619047618,1.0,28
halueval_qa_632,halueval,0.7635802469135802,1.0,58
halueval_qa_633,halueval,0.6473684210526315,1.0,14
halueval_qa_634,halueval,0.7361111111111112,1.0,41
halueval_qa_635,halueval,0.6166666666666666,1.0,9
halueval_qa_636,halueval,0.6416666666666666,1.0,14
halueval_qa_637,halueval,0.5928571428571427,1.0,24
halueval_qa_638,halueval,0.6597701149425287,1.0,22
halueval_qa_639,halueval,0.7238095238095239,1.0,30
halueval_qa_640,halueval,0.6857142857142857,1.0,26
halueval_qa_641,halueval,0.6895833333333332,1.0,21
halueval_qa_642,halueval,0.6863945578231292,1.0,35
halueval_qa_643,halueval,0.6090909090909089,1.0,20
halueval_qa_644,halueval,0.7128205128205127,1.0,16
halueval_qa_645,halueval,0.756392694063927,1.0,54
halueval_qa_646,halueval,0.7666666666666666,1.0,17
halueval_qa_647,halueval,0.7398809523809524,1.0,42
halueval_qa_648,halueval,0.7666666666666666,1.0,28
halueval_qa_649,halueval,0.7666666666666666,1.0,62
halueval_qa_650,halueval,0.7666666666666666,1.0,26
halueval_qa_651,halueval,0.6960317460317459,1.0,14
halueval_qa_652,halueval,0.7250000000000001,1.0,51
halueval_qa_653,halueval,0.746551724137931,1.0,25
halueval_qa_654,halueval,0.7222222222222223,1.0,21
halueval_qa_655,halueval,0.4833333333333333,1.0,8
halueval_qa_656,halueval,0.6166666666666666,1.0,12
halueval_qa_657,halueval,0.7666666666666666,1.0,78
halueval_qa_658,halueval,0.4948717948717949,1.0,16
halueval_qa_659,halueval,0.6144144144144144,1.0,19
halueval_qa_660,halueval,0.7528455284552846,1.0,29
halueval_qa_661,halueval,0.7067567567567568,1.0,21
halueval_qa_662,halueval,0.7327160493827161,1.0,45
halueval_qa_663,halueval,0.7458333333333333,1.0,27
halueval_qa_664,halueval,0.6838709677419355,1.0,24
halueval_qa_665,halueval,0.7294326241134752,1.0,27
halueval_qa_666,halueval,0.7555555555555555,1.0,20
halueval_qa_667,halueval,0.684375,1.0,21
halueval_qa_668,halueval,0.6583333333333332,1.0,14
halueval_qa_669,halueval,0.1166666666666666,0.6999999999999996,1
halueval_qa_670,halueval,0.7684572949586401,1.0,134
halueval_qa_671,halueval,0.7030864197530864,1.0,19
halueval_qa_672,halueval,0.7306306306306307,1.0,51
halueval_qa_673,halueval,0.6983660130718954,1.0,33
halueval_qa_674,halueval,0.7147058823529411,1.0,19
halueval_qa_675,halueval,0.7339506172839505,1.0,31
halueval_qa_676,halueval,0.6281609195402298,1.0,21
halueval_qa_677,halueval,0.7666666666666666,1.0,128
halueval_qa_678,halueval,0.7147058823529411,1.0,13
halueval_qa_679,halueval,0.7617647058823529,1.0,8
halueval_qa_680,halueval,0.7635802469135802,1.0,20
halueval_qa_681,halueval,0.7466666666666666,1.0,19
halueval_qa_682,halueval,0.5333333333333332,1.0,6
halueval_qa_683,halueval,0.7666666666666666,1.0,83
halueval_qa_684,halueval,0.7586021505376345,1.0,18
halueval_qa_685,halueval,0.6358974358974357,1.0,8
halueval_qa_686,halueval,0.7666666666666666,1.0,31
halueval_qa_687,halueval,0.7666666666666666,1.0,37
halueval_qa_688,halueval,0.734920634920635,1.0,35
halueval_qa_689,halueval,0.7333333333333333,1.0,21
halueval_qa_690,halueval,0.7595238095238095,1.0,23
halueval_qa_691,halueval,0.7666666666666666,1.0,71
halueval_qa_692,halueval,0.7018518518518518,1.0,31
halueval_qa_693,halueval,0.7595238095238095,1.0,19
halueval_qa_694,halueval,0.7510416666666666,1.0,20
halueval_qa_695,halueval,0.701937984496124,1.0,32
halueval_qa_696,halueval,0.6652777777777777,1.0,17
halueval_qa_697,halueval,0.6921052631578948,1.0,47
halueval_qa_698,halueval,0.60625,1.0,8
halueval_qa_699,halueval,0.7317460317460318,1.0,33
halueval_qa_700,halueval,0.6893162393162393,1.0,28
halueval_qa_701,halueval,0.7666666666666666,1.0,90
halueval_qa_702,halueval,0.689247311827957,1.0,22
halueval_qa_703,halueval,0.6666666666666665,1.0,30
halueval_qa_704,halueval,0.6583333333333332,1.0,20
halueval_qa_705,halueval,0.7555555555555555,1.0,21
halueval_qa_706,halueval,0.7547619047619047,1.0,18
halueval_qa_707,halueval,0.7340579710144928,1.0,15
halueval_qa_708,halueval,0.7666666666666666,1.0,128
halueval_qa_709,halueval,0.7666666666666666,1.0,80
halueval_qa_710,halueval,0.7265957446808511,1.0,33
halueval_qa_711,halueval,0.7250000000000001,1.0,33
halueval_qa_712,halueval,0.6791666666666666,1.0,9
halueval_qa_713,halueval,0.7520833333333332,1.0,11
halueval_qa_714,halueval,0.7,1.0,23
halueval_qa_715,halueval,0.66875,1.0,10
halueval_qa_716,halueval,0.7666666666666666,1.0,73
halueval_qa_717,halueval,0.7250000000000001,1.0,47
halueval_qa_718,halueval,0.6059139784946237,1.0,17
halueval_qa_719,halueval,0.6739583333333332,1.0,22
halueval_qa_720,halueval,0.6537037037037037,1.0,14
halueval_qa_721,halueval,0.6649122807017543,1.0,11
halueval_qa_722,halueval,0.7666666666666666,1.0,84
halueval_qa_723,halueval,0.6305555555555555,1.0,25
halueval_qa_724,halueval,0.7098039215686274,1.0,22
halueval_qa_725,halueval,0.7250000000000001,1.0,15
halueval_qa_726,halueval,0.7635802469135802,1.0,21
halueval_qa_727,halueval,0.6940476190476189,1.0,25
halueval_qa_728,halueval,0.7666666666666666,1.0,43
halueval_qa_729,halueval,0.6888888888888889,1.0,19
halueval_qa_730,halueval,0.7666666666666666,1.0,102
halueval_qa_731,halueval,0.7666666666666666,1.0,68
halueval_qa_732,halueval,0.7666666666666666,1.0,98
halueval_qa_733,halueval,0.7136363636363636,1.0,41
halueval_qa_734,halueval,0.7230886850152906,1.0,82
halueval_qa_735,halueval,0.6907407407407407,1.0,25
halueval_qa_736,halueval,0.7597222222222222,1.0,20
halueval_qa_737,halueval,0.609722222222222,1.0,39
halueval_qa_738,halueval,0.5809523809523809,1.0,11
halueval_qa_739,halueval,0.7666666666666666,1.0,26
halueval_qa_740,halueval,0.6059139784946236,1.0,26
halueval_qa_741,halueval,0.7666666666666666,1.0,35
halueval_qa_742,halueval,0.734920634920635,1.0,37
halueval_qa_743,halueval,0.7666666666666666,1.0,15
halueval_qa_744,halueval,0.7666666666666666,1.0,52
halueval_qa_745,halueval,0.7433333333333334,1.0,96
halueval_qa_746,halueval,0.6545454545454545,1.0,23
halueval_qa_747,halueval,0.7666666666666666,1.0,47
halueval_qa_748,halueval,0.6637681159420289,1.0,16
halueval_qa_749,halueval,0.7666666666666666,1.0,81
halueval_qa_750,halueval,0.7666666666666666,1.0,55
halueval_qa_751,halueval,0.7648936170212766,1.0,77
halueval_qa_752,halueval,0.7611111111111111,1.0,60
halueval_qa_753,halueval,0.7666666666666666,1.0,79
halueval_qa_754,halueval,0.6358974358974359,1.0,22
halueval_qa_755,halueval,0.7666666666666666,1.0,16
halueval_qa_756,halueval,0.7277777777777776,1.0,21
halueval_qa_757,halueval,0.7666666666666666,1.0,104
halueval_qa_758,halueval,0.432456140350877,1.0,12
halueval_qa_759,halueval,0.7298449612403102,1.0,35
halueval_qa_760,halueval,0.7547619047619047,1.0,13
halueval_qa_761,halueval,0.7092592592592591,1.0,10
halueval_qa_762,halueval,0.7666666666666666,1.0,27
halueval_qa_763,halueval,0.7439393939393939,1.0,14
halueval_qa_764,halueval,0.7666666666666666,1.0,23
halueval_qa_765,halueval,0.7181159420289854,1.0,19
halueval_qa_766,halueval,0.6649122807017543,1.0,23
halueval_qa_767,halueval,0.6166666666666666,1.0,16
halueval_qa_768,halueval,0.5181818181818181,1.0,8
halueval_qa_769,halueval,0.7317204301075269,1.0,25
halueval_qa_770,halueval,0.7666666666666666,1.0,21
halueval_qa_771,halueval,0.6416666666666666,1.0,13
halueval_qa_772,halueval,0.7666666666666666,1.0,27
halueval_qa_773,halueval,0.7495098039215686,1.0,53
halueval_qa_774,halueval,0.7327160493827161,1.0,17
halueval_qa_775,halueval,0.7666666666666666,1.0,116
halueval_qa_776,halueval,0.6787234042553191,1.0,36
halueval_qa_777,halueval,0.7666666666666666,1.0,19
halueval_qa_778,halueval,0.7121951219512195,1.0,31
halueval_qa_779,halueval,0.7666666666666666,1.0,78
halueval_qa_780,halueval,0.657070707070707,1.0,24
halueval_qa_781,halueval,0.6076576576576576,1.0,29
halueval_qa_782,halueval,0.7578947368421053,1.0,30
halueval_qa_783,halueval,0.7,1.0,14
halueval_qa_784,halueval,0.7666666666666666,1.0,55
halueval_qa_785,halueval,0.5787878787878786,1.0,8
halueval_qa_786,halueval,0.7357142857142857,1.0,15
halueval_qa_787,halueval,0.6027777777777776,1.0,17
halueval_qa_788,halueval,0.7666666666666666,1.0,13
halueval_qa_789,halueval,0.7424242424242424,1.0,41
halueval_qa_790,halueval,0.7666666666666666,1.0,89
halueval_qa_791,halueval,0.7505050505050503,1.0,21
halueval_qa_792,halueval,0.6971264367816092,1.0,23
halueval_qa_793,halueval,0.6074074074074074,1.0,13
halueval_qa_794,halueval,0.7217391304347824,1.0,11
halueval_qa_795,halueval,0.7666666666666666,1.0,71
halueval_qa_796,halueval,0.7666666666666666,1.0,99
halueval_qa_797,halueval,0.6116161616161616,1.0,24
halueval_qa_798,halueval,0.7628787878787879,1.0,28
halueval_qa_799,halueval,0.7666666666666666,1.0,36
halueval_qa_800,halueval,0.5444444444444443,1.0,9
halueval_qa_801,halueval,0.6741379310344827,1.0,21
halueval_qa_802,halueval,0.7048387096774194,1.0,24
halueval_qa_803,halueval,0.6642857142857141,1.0,27
halueval_qa_804,halueval,0.7666666666666666,1.0,52
halueval_qa_805,halueval,0.7340909090909089,1.0,33
halueval_qa_806,halueval,0.6962962962962962,1.0,27
halueval_qa_807,halueval,0.6388888888888888,1.0,21
halueval_qa_808,halueval,0.5214285714285714,1.0,18
halueval_qa_809,halueval,0.7666666666666666,1.0,42
halueval_qa_810,halueval,0.6963768115942028,1.0,35
halueval_qa_811,halueval,0.5558558558558557,1.0,27
halueval_qa_812,halueval,0.7104651162790698,1.0,30
halueval_qa_813,halueval,0.7666666666666666,1.0,38
halueval_qa_814,halueval,0.6852941176470588,1.0,14
halueval_qa_815,halueval,0.7250000000000001,1.0,43
halueval_qa_816,halueval,0.5833333333333333,1.0,31
halueval_qa_817,halueval,0.6825581395348836,1.0,32
halueval_qa_818,halueval,0.6595238095238094,1.0,31
halueval_qa_819,halueval,0.7666666666666666,1.0,66
halueval_qa_820,halueval,0.7666666666666666,1.0,93
halueval_qa_821,halueval,0.7666666666666666,1.0,48
halueval_qa_822,halueval,0.764102564102564,1.0,23
halueval_qa_823,halueval,0.6479166666666666,1.0,12
halueval_qa_824,halueval,0.7416666666666666,1.0,24
halueval_qa_825,halueval,0.573015873015873,1.0,13
halueval_qa_826,halueval,0.7534090909090909,1.0,56
halueval_qa_827,halueval,0.6385964912280702,1.0,15
halueval_qa_828,halueval,0.7666666666666666,1.0,86
halueval_qa_829,halueval,0.7666666666666666,1.0,73
halueval_qa_830,halueval,0.7666666666666666,1.0,40
halueval_qa_831,halueval,0.7250000000000001,1.0,24
halueval_qa_832,halueval,0.569047619047619,1.0,9
halueval_qa_833,halueval,0.7512820512820512,1.0,43
halueval_qa_834,halueval,0.7666666666666666,1.0,53
halueval_qa_835,halueval,0.7635802469135802,1.0,22
halueval_qa_836,halueval,0.7666666666666666,1.0,31
halueval_qa_837,halueval,0.7481481481481482,1.0,25
halueval_qa_838,halueval,0.7666666666666666,1.0,19
halueval_qa_839,halueval,0.7666666666666666,1.0,63
halueval_qa_840,halueval,0.7507246376811594,1.0,15
halueval_qa_841,halueval,0.7,1.0,13
halueval_qa_842,halueval,0.7722643104668446,1.0,191
halueval_qa_843,halueval,0.6298245614035086,1.0,24
halueval_qa_844,halueval,0.7,1.0,36
halueval_qa_845,halueval,0.6554263565891472,1.0,27
halueval_qa_846,halueval,0.6325396825396825,1.0,13
halueval_qa_847,halueval,0.8144596698005755,1.0,158
halueval_qa_848,halueval,0.7572916666666667,1.0,21
halueval_qa_849,halueval,0.609722222222222,1.0,18
halueval_qa_850,halueval,0.7416666666666667,1.0,26
halueval_qa_851,halueval,0.6166666666666667,1.0,19
halueval_qa_852,halueval,0.7666666666666666,1.0,73
halueval_qa_853,halueval,0.7,1.0,31
halueval_qa_854,halueval,0.7439393939393939,1.0,28
halueval_qa_855,halueval,0.684375,1.0,16
halueval_qa_856,halueval,0.7355932203389831,1.0,101
halueval_qa_857,halueval,0.646969696969697,1.0,15
halueval_qa_858,halueval,0.7666666666666666,1.0,81
halueval_qa_859,halueval,0.7666666666666666,1.0,43
halueval_qa_860,halueval,0.7466666666666666,1.0,40
halueval_qa_861,halueval,0.6605263157894736,1.0,11
halueval_qa_862,halueval,0.7526315789473683,1.0,28
halueval_qa_863,halueval,0.6249999999999999,1.0,17
halueval_qa_864,halueval,0.7666666666666666,1.0,57
halueval_qa_865,halueval,0.7444444444444445,1.0,17
halueval_qa_866,halueval,0.7666666666666666,1.0,76
halueval_qa_867,halueval,0.7041666666666666,1.0,26
halueval_qa_868,halueval,0.7438596491228071,1.0,14
halueval_qa_869,halueval,0.7372549019607844,1.0,23
halueval_qa_870,halueval,0.7666666666666666,1.0,27
halueval_qa_871,halueval,0.7666666666666666,1.0,66
halueval_qa_872,halueval,0.75,1.0,33
halueval_qa_873,halueval,0.6871212121212121,1.0,29
halueval_qa_874,halueval,0.7158730158730158,1.0,11
halueval_qa_875,halueval,0.6023809523809522,1.0,23
halueval_qa_876,halueval,0.7666666666666666,1.0,79
halueval_qa_877,halueval,0.7250000000000001,1.0,21
halueval_qa_878,halueval,0.5333333333333332,1.0,8
halueval_qa_879,halueval,0.7,1.0,33
halueval_qa_880,halueval,0.7666666666666666,1.0,173
halueval_qa_881,halueval,0.7456989247311827,1.0,23
halueval_qa_882,halueval,0.5833333333333333,1.0,14
halueval_qa_883,halueval,0.711494252873563,1.0,21
halueval_qa_884,halueval,0.7666666666666666,1.0,69
halueval_qa_885,halueval,0.5277777777777777,1.0,18
halueval_qa_886,halueval,0.6166666666666666,1.0,14
halueval_qa_887,halueval,0.7023809523809522,1.0,27
halueval_qa_888,halueval,0.7294326241134752,1.0,72
halueval_qa_889,halueval,0.7666666666666666,1.0,31
halueval_qa_890,halueval,0.6679487179487178,1.0,15
halueval_qa_891,halueval,0.7666666666666666,1.0,37
halueval_qa_892,halueval,0.7648936170212766,1.0,29
halueval_qa_893,halueval,0.7666666666666666,1.0,26
halueval_qa_894,halueval,0.7547619047619047,1.0,34
halueval_qa_895,halueval,0.7666666666666666,1.0,12
halueval_qa_896,halueval,0.7,1.0,16
halueval_qa_897,halueval,0.7666666666666666,1.0,99
halueval_qa_898,halueval,0.7213675213675215,1.0,59
halueval_qa_899,halueval,0.6974358974358974,1.0,41
halueval_qa_900,halueval,0.7666666666666666,1.0,61
halueval_qa_901,halueval,0.7656565656565655,1.0,24
halueval_qa_902,halueval,0.758641975308642,1.0,19
halueval_qa_903,halueval,0.5717948717948718,1.0,11
halueval_qa_904,halueval,0.7666666666666666,1.0,42
halueval_qa_905,halueval,0.7303418803418804,1.0,51
halueval_qa_906,halueval,0.5205128205128204,1.0,15
halueval_qa_907,halueval,0.5091397849462365,1.0,20
halueval_qa_908,halueval,0.7166666666666667,1.0,17
halueval_qa_909,halueval,0.6277777777777778,1.0,22
halueval_qa_910,halueval,0.7628787878787879,1.0,30
halueval_qa_911,halueval,0.7666666666666666,1.0,22
halueval_qa_912,halueval,0.764102564102564,1.0,17
halueval_qa_913,halueval,0.7535714285714286,1.0,19
halueval_qa_914,halueval,0.7666666666666666,1.0,56
halueval_qa_915,halueval,0.6479166666666666,1.0,23
halueval_qa_916,halueval,0.7666666666666666,1.0,18
halueval_qa_917,halueval,0.7602564102564102,1.0,50
halueval_qa_918,halueval,0.7666666666666666,1.0,76
halueval_qa_919,halueval,0.7377551020408164,1.0,32
halueval_qa_920,halueval,0.7391156462585032,1.0,31
halueval_qa_921,halueval,0.7666666666666666,1.0,51
halueval_qa_922,halueval,0.7666666666666666,1.0,12
halueval_qa_923,halueval,0.7586021505376345,1.0,27
halueval_qa_924,halueval,0.5499999999999998,1.0,8
halueval_qa_925,halueval,0.6796296296296296,1.0,24
halueval_qa_926,halueval,0.7398809523809524,1.0,45
halueval_qa_927,halueval,0.7714138628259404,1.0,187
halueval_qa_928,halueval,0.6621212121212121,1.0,25
halueval_qa_929,halueval,0.7666666666666666,1.0,32
halueval_qa_930,halueval,0.6871794871794872,1.0,35
halueval_qa_931,halueval,0.7666666666666666,1.0,80
halueval_qa_932,halueval,0.7111111111111111,1.0,95
halueval_qa_933,halueval,0.7666666666666666,1.0,30
halueval_qa_934,halueval,0.656140350877193,1.0,27
halueval_qa_935,halueval,0.7289855072463767,1.0,16
halueval_qa_936,halueval,0.5541666666666666,1.0,20
halueval_qa_937,halueval,0.7666666666666666,1.0,123
halueval_qa_938,halueval,0.7666666666666666,1.0,53
halueval_qa_939,halueval,0.6249999999999999,1.0,10
halueval_qa_940,halueval,0.6345238095238095,1.0,21
halueval_qa_941,halueval,0.436111111111111,1.0,8
halueval_qa_942,halueval,0.5981481481481481,1.0,16
halueval_qa_943,halueval,0.5297101449275361,1.0,15
halueval_qa_944,halueval,0.7666666666666666,1.0,20
halueval_qa_945,halueval,0.5771929824561404,1.0,26
halueval_qa_946,halueval,0.7666666666666666,1.0,20
halueval_qa_947,halueval,0.6552845528455283,1.0,30
halueval_qa_948,halueval,0.6202898550724636,1.0,20
halueval_qa_949,halueval,0.6785714285714284,1.0,31
halueval_qa_950,halueval,0.7210691823899371,1.0,39
halueval_qa_951,halueval,0.7666666666666666,1.0,57
halueval_qa_952,halueval,0.7602564102564102,1.0,45
halueval_qa_953,halueval,0.7666666666666666,1.0,55
halueval_qa_954,halueval,0.7666666666666666,1.0,53
halueval_qa_955,halueval,0.6959677419354837,1.0,20
halueval_qa_956,halueval,0.590625,1.0,19
halueval_qa_957,halueval,0.6942528735632183,1.0,18
halueval_qa_958,halueval,0.7617647058823529,1.0,42
halueval_qa_959,halueval,0.6939024390243902,1.0,27
halueval_qa_960,halueval,0.5518518518518517,1.0,13
halueval_qa_961,halueval,0.7666666666666666,1.0,23
halueval_qa_962,halueval,0.4604166666666666,1.0,13
halueval_qa_963,halueval,0.7250000000000001,1.0,25
halueval_qa_964,halueval,0.7666666666666666,1.0,61
halueval_qa_965,halueval,0.7666666666666666,1.0,29
halueval_qa_966,halueval,0.7172413793103449,1.0,21
halueval_qa_967,halueval,0.7527777777777778,1.0,37
halueval_qa_968,halueval,0.6845679012345678,1.0,18
halueval_qa_969,halueval,0.7018518518518518,1.0,26
halueval_qa_970,halueval,0.7666666666666666,1.0,21
halueval_qa_971,halueval,0.5194444444444444,1.0,10
halueval_qa_972,halueval,0.7666666666666666,1.0,16
halueval_qa_973,halueval,0.6351851851851851,1.0,24
halueval_qa_974,halueval,0.7666666666666666,1.0,63
halueval_qa_975,halueval,0.7666666666666666,1.0,73
halueval_qa_976,halueval,0.7303418803418804,1.0,28
halueval_qa_977,halueval,0.6246031746031744,1.0,15
halueval_qa_978,halueval,0.7666666666666666,1.0,13
halueval_qa_979,halueval,0.7156716417910448,1.0,54
halueval_qa_980,halueval,0.7661764705882352,1.0,54
halueval_qa_981,halueval,0.7317204301075269,1.0,21
halueval_qa_982,halueval,0.7666666666666666,1.0,53
halueval_qa_983,halueval,0.7178571428571429,1.0,22
halueval_qa_984,halueval,0.6871794871794872,1.0,26
halueval_qa_985,halueval,0.7666666666666666,1.0,32
halueval_qa_986,halueval,0.6404761904761904,1.0,10
halueval_qa_987,halueval,0.7666666666666666,1.0,27
halueval_qa_988,halueval,0.7666666666666666,1.0,68
halueval_qa_989,halueval,0.7459770114942528,1.0,25
halueval_qa_990,halueval,0.6566666666666666,1.0,15
halueval_qa_991,halueval,0.7388888888888889,1.0,35
halueval_qa_992,halueval,0.7666666666666666,1.0,91
halueval_qa_993,halueval,0.7439393939393939,1.0,34
halueval_qa_994,halueval,0.6262820512820512,1.0,32
halueval_qa_995,halueval,0.7166666666666666,1.0,18
halueval_qa_996,halueval,0.7547619047619047,1.0,17
halueval_qa_997,halueval,0.7666666666666666,1.0,51
halueval_qa_998,halueval,0.7250000000000001,1.0,25
halueval_qa_999,halueval,0.6458333333333333,1.0,28
halueval_qa_1000,halueval,0.5653846153846154,1.0,18
halueval_qa_1001,halueval,0.7333333333333334,1.0,17
halueval_qa_1002,halueval,0.7208333333333332,1.0,24
halueval_qa_1003,halueval,0.7666666666666666,1.0,38
halueval_qa_1004,halueval,0.7148148148148147,1.0,29
halueval_qa_1005,halueval,0.7666666666666666,1.0,31
halueval_qa_1006,halueval,0.7489071038251366,1.0,45
halueval_qa_1007,halueval,0.7593851132686085,1.0,85
halueval_qa_1008,halueval,0.7121399176954732,1.0,56
halueval_qa_1009,halueval,0.5653846153846154,1.0,35
halueval_qa_1010,halueval,0.7666666666666666,1.0,36
halueval_qa_1011,halueval,0.7666666666666666,1.0,30
halueval_qa_1012,halueval,0.7666666666666666,1.0,35
halueval_qa_1013,halueval,0.3833333333333331,1.0,7
halueval_qa_1014,halueval,0.6583333333333332,1.0,21
halueval_qa_1015,halueval,0.7333333333333334,1.0,36
halueval_qa_1016,halueval,0.6090909090909089,1.0,26
halueval_qa_1017,halueval,0.4179487179487179,0.9403846153846153,16
halueval_qa_1018,halueval,0.7666666666666666,1.0,28
halueval_qa_1019,halueval,0.663963963963964,1.0,24
halueval_qa_1020,halueval,0.7666666666666666,1.0,42
halueval_qa_1021,halueval,0.6123931623931624,1.0,29
halueval_qa_1022,halueval,0.7357142857142857,1.0,22
halueval_qa_1023,halueval,0.7,1.0,13
halueval_qa_1024,halueval,0.6953703703703704,1.0,32
halueval_qa_1025,halueval,0.6444444444444444,1.0,17
halueval_qa_1026,halueval,0.6475308641975308,1.0,19
halueval_qa_1027,halueval,0.6209401709401708,1.0,30
halueval_qa_1028,halueval,0.7401234567901234,1.0,16
halueval_qa_1029,halueval,0.6425287356321838,1.0,13
halueval_qa_1030,halueval,0.6368686868686868,1.0,23
halueval_qa_1031,halueval,0.6833333333333333,1.0,40
halueval_qa_1032,halueval,0.7666666666666666,1.0,30
halueval_qa_1033,halueval,0.6033333333333333,1.0,15
halueval_qa_1034,halueval,0.7666666666666666,1.0,47
halueval_qa_1035,halueval,0.7666666666666666,1.0,16
halueval_qa_1036,halueval,0.6267676767676768,1.0,24
halueval_qa_1037,halueval,0.7166666666666667,1.0,37
halueval_qa_1038,halueval,0.7648936170212766,1.0,35
halueval_qa_1039,halueval,0.6382716049382715,1.0,23
halueval_qa_1040,halueval,0.7144927536231884,1.0,15
halueval_qa_1041,halueval,0.6464285714285714,1.0,23
halueval_qa_1042,halueval,0.6368686868686868,1.0,20
halueval_qa_1043,halueval,0.7666666666666666,1.0,24
halueval_qa_1044,halueval,0.7635802469135802,1.0,20
halueval_qa_1045,halueval,0.7666666666666666,1.0,21
halueval_qa_1046,halueval,0.7113636363636364,1.0,34
halueval_qa_1047,halueval,0.7666666666666666,1.0,23
halueval_qa_1048,halueval,0.7666666666666666,1.0,58
halueval_qa_1049,halueval,0.7666666666666666,1.0,33
halueval_qa_1050,halueval,0.7666666666666666,1.0,118
halueval_qa_1051,halueval,0.7577777777777777,1.0,59
halueval_qa_1052,halueval,0.5872549019607842,1.0,19
halueval_qa_1053,halueval,0.7307017543859649,1.0,34
halueval_qa_1054,halueval,0.6545454545454545,1.0,15
halueval_qa_1055,halueval,0.7203703703703703,1.0,34
halueval_qa_1056,halueval,0.7666666666666666,1.0,33
halueval_qa_1057,halueval,0.7606060606060605,1.0,27
halueval_qa_1058,halueval,0.5214285714285714,1.0,15
halueval_qa_1059,halueval,0.681060606060606,1.0,31
halueval_qa_1060,halueval,0.6679487179487178,1.0,15
halueval_qa_1061,halueval,0.6960317460317459,1.0,18
halueval_qa_1062,halueval,0.5030303030303029,1.0,8
halueval_qa_1063,halueval,0.7388888888888889,1.0,20
halueval_qa_1064,halueval,0.7376344086021505,1.0,27
halueval_qa_1065,halueval,0.726190476190476,1.0,29
halueval_qa_1066,halueval,0.7517094017094017,1.0,27
halueval_qa_1067,halueval,0.7592827004219409,1.0,60
halueval_qa_1068,halueval,0.7207482993197278,1.0,41
halueval_qa_1069,halueval,0.6090909090909089,1.0,18
halueval_qa_1070,halueval,0.7666666666666666,1.0,22
halueval_qa_1071,halueval,0.7046296296296295,1.0,27
halueval_qa_1072,halueval,0.7666666666666666,1.0,50
halueval_qa_1073,halueval,0.7666666666666666,1.0,97
halueval_qa_1074,halueval,0.7351132686084143,1.0,89
halueval_qa_1075,halueval,0.7473214285714286,1.0,94
halueval_qa_1076,halueval,0.7646005509641873,1.0,90
halueval_qa_1077,halueval,0.7221461187214612,1.0,59
halueval_qa_1078,halueval,0.6715447154471543,1.0,28
halueval_qa_1079,halueval,0.7085470085470085,1.0,22
halueval_qa_1080,halueval,0.7555555555555555,1.0,34
halueval_qa_1081,halueval,0.6952380952380952,1.0,26
halueval_qa_1082,halueval,0.7452380952380951,1.0,24
halueval_qa_1083,halueval,0.6367816091954022,1.0,24
halueval_qa_1084,halueval,0.7666666666666666,1.0,36
halueval_qa_1085,halueval,0.7666666666666666,1.0,91
halueval_qa_1086,halueval,0.6047619047619047,1.0,22
halueval_qa_1087,halueval,0.7666666666666666,1.0,52
halueval_qa_1088,halueval,0.5900000000000001,1.0,20
halueval_qa_1089,halueval,0.6967948717948719,1.0,38
halueval_qa_1090,halueval,0.7666666666666666,1.0,38
halueval_qa_1091,halueval,0.688095238095238,1.0,19
halueval_qa_1092,halueval,0.7666666666666666,1.0,27
halueval_qa_1093,halueval,0.6850427350427349,1.0,25
halueval_qa_1094,halueval,0.7666666666666666,1.0,17
halueval_qa_1095,halueval,0.7666666666666666,1.0,85
halueval_qa_1096,halueval,0.7666666666666666,1.0,94
halueval_qa_1097,halueval,0.7048387096774194,1.0,20
halueval_qa_1098,halueval,0.6850427350427349,1.0,21
halueval_qa_1099,halueval,0.7188172043010752,1.0,26
halueval_qa_1100,halueval,0.6420289855072463,1.0,20
halueval_qa_1101,halueval,0.6848484848484848,1.0,28
halueval_qa_1102,halueval,0.6111111111111112,1.0,20
halueval_qa_1103,halueval,0.7150793650793651,1.0,31
halueval_qa_1104,halueval,0.6166666666666667,1.0,19
halueval_qa_1105,halueval,0.6565217391304347,1.0,16
halueval_qa_1106,halueval,0.6880952380952381,1.0,11
halueval_qa_1107,halueval,0.7416666666666667,1.0,18
halueval_qa_1108,halueval,0.7217391304347824,1.0,19
halueval_qa_1109,halueval,0.7119047619047619,1.0,21
halueval_qa_1110,halueval,0.7666666666666666,1.0,16
halueval_qa_1111,halueval,0.7517094017094017,1.0,27
halueval_qa_1112,halueval,0.4307692307692307,1.0,8
